record_id,output_file,layer,metric_or_item,source_ids,evidence_ids,document_titles,source_urls,publication_dates,classification,owner_review_status,notes
LED-0200,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0046,SRC-016,EVD-0060,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0201,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0047,SRC-016,EVD-0061,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0202,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0048,SRC-016,EVD-0062,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0203,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0049,SRC-022,EVD-0063,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0204,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0050,SRC-022,EVD-0064,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0205,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0051,SRC-022,EVD-0065,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0206,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0052,SRC-022,EVD-0066,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0207,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0053,SRC-022,EVD-0067,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0208,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0054,SRC-022,EVD-0068,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0209,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0055,SRC-022,EVD-0069,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0210,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0056,SRC-022,EVD-0070,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,reported,not_applicable,
LED-0211,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0057,SRC-002,EVD-0071,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0212,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0058,SRC-002,EVD-0072,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0213,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0059,SRC-002,EVD-0073,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0214,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0060,SRC-002,EVD-0074,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0215,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0061,SRC-002,EVD-0075,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0216,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0062,SRC-002,EVD-0076,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0217,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0063,SRC-002,EVD-0077,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0218,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0064,SRC-002,EVD-0078,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,reported,not_applicable,
LED-0219,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0065,SRC-002;SRC-001,EVD-0080,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0220,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0066,SRC-002;SRC-001,EVD-0081,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0221,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0067,SRC-002;SRC-001,EVD-0082,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0222,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0068,SRC-002;SRC-001,EVD-0083,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0223,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0069,SRC-002;SRC-001,EVD-0084,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0224,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0070,SRC-002;SRC-001,EVD-0085,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0225,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0071,SRC-002;SRC-001,EVD-0086,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0226,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0072,SRC-002;SRC-001,EVD-0087,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0227,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0073,SRC-002;SRC-001,EVD-0088,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0228,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0074,SRC-002;SRC-001,EVD-0089,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0229,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0075,SRC-002;SRC-001,EVD-0090,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0230,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0076,SRC-002;SRC-001,EVD-0091,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0231,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0077,SRC-002;SRC-001,EVD-0092,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0232,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0078,SRC-002;SRC-001,EVD-0093,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0233,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0079,SRC-002;SRC-001,EVD-0094,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0234,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0080,SRC-002;SRC-001,EVD-0095,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,reported,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0235,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0081,SRC-017,TRD-0002;TRD-0001,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0236,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0082,SRC-017,TRD-0003;TRD-0001,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0237,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0083,SRC-017,TRD-0006;TRD-0003,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0238,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0084,SRC-018,TRD-0010;TRD-0009,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0239,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0085,SRC-018,TRD-0011;TRD-0009,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0240,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0086,SRC-018,TRD-0014;TRD-0011,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0241,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0087,SRC-019,TRD-0018;TRD-0017,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0242,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0088,SRC-019,TRD-0019;TRD-0017,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0243,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0089,SRC-019,TRD-0022;TRD-0019,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0244,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0090,SRC-020,TRD-0026;TRD-0025,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0245,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0091,SRC-020,TRD-0027;TRD-0025,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0246,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0092,SRC-020,TRD-0030;TRD-0027,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0247,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0093,SRC-021,TRD-0034;TRD-0033,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0248,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0094,SRC-021,TRD-0035;TRD-0033,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0249,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0095,SRC-021,TRD-0038;TRD-0035,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0250,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0096,SRC-016,TRD-0042;TRD-0041,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0251,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0097,SRC-002;SRC-016,TRD-0043;TRD-0041,Quanex Q4 and FY2025 results release;Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-12-11;2025-06-05,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0252,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0098,SRC-016;SRC-002,TRD-0046;TRD-0043,Quanex FY2025 Q2 results release and covenant clarification;Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-06-05;2025-12-11,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0253,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0099,SRC-022,TRD-0050;TRD-0049,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0254,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0100,SRC-022,TRD-0051;TRD-0049,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0255,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0101,SRC-022,TRD-0054;TRD-0051,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0256,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0102,SRC-002,TRD-0058;TRD-0057,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0257,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0103,SRC-002,TRD-0059;TRD-0057,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0258,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0104,SRC-002,TRD-0062;TRD-0059,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,analyst_calculation,not_applicable,Diagnostic only; company-adjusted EBITDA is not lender-normalized or contractual EBITDA.
LED-0259,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-001,SRC-001;SRC-020;SRC-016;SRC-022;SRC-002;SRC-023;SRC-024;SRC-025,EVD-0114;EVD-0116;EVD-0118;EVD-0120;EVD-0099,"Quanex FY2025 Form 10-K;Quanex FY2024 Q4 and full-year results release;Quanex FY2025 Q2 results release and covenant clarification;Quanex FY2025 Q3 results release;Quanex Q4 and FY2025 results release;Monthly New Residential Construction, August 2025;Remodeling Expected to Continue Slow but Steady Growth Into Next Year;Construction output in Great Britain: October 2025",https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.census.gov/construction/nrc/pdf/newresconst_202508.pdf;https://www.jchs.harvard.edu/blog/remodeling-expected-continue-slow-steady-growth-next-year;https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/october2025,2025-12-12;2024-12-12;2025-06-05;2025-09-04;2025-12-11;2025-09-17;2025-10-16,owner_reviewed_methodology,owner_reviewed,
LED-0260,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-002,SRC-001;SRC-018;SRC-022;SRC-002,EVD-0009;EVD-0008;EVD-0099,Quanex FY2025 Form 10-K;Quanex FY2024 Q2 results release;Quanex FY2025 Q3 results release;Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-12;2024-06-06;2025-09-04;2025-12-11,owner_reviewed_methodology,owner_reviewed,
LED-0261,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-003,SRC-001;SRC-017;SRC-018;SRC-019;SRC-020;SRC-002,EVD-0007;EVD-0101;EVD-0013,Quanex FY2025 Form 10-K;Quanex FY2024 Q1 results release;Quanex FY2024 Q2 results release;Quanex FY2024 Q3 results release;Quanex FY2024 Q4 and full-year results release;Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results;https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-12;2024-03-07;2024-06-06;2024-09-05;2024-12-12;2025-12-11,owner_reviewed_methodology,owner_reviewed,
LED-0262,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-004,SRC-001;SRC-002;SRC-022,EVD-0100;EVD-0101;EVD-0105,Quanex FY2025 Form 10-K;Quanex Q4 and FY2025 results release;Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-12-12;2025-12-11;2025-09-04,owner_reviewed_methodology,owner_reviewed,
LED-0263,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-005,SRC-001;SRC-017;SRC-018;SRC-019;SRC-020;SRC-021;SRC-016;SRC-022;SRC-002,EVD-0103;EVD-0005,Quanex FY2025 Form 10-K;Quanex FY2024 Q1 results release;Quanex FY2024 Q2 results release;Quanex FY2024 Q3 results release;Quanex FY2024 Q4 and full-year results release;Quanex FY2025 Q1 results release;Quanex FY2025 Q2 results release and covenant clarification;Quanex FY2025 Q3 results release;Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results;https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm;https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results;https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-12;2024-03-07;2024-06-06;2024-09-05;2024-12-12;2025-03-10;2025-06-05;2025-09-04;2025-12-11,owner_reviewed_methodology,owner_reviewed,
LED-0264,data/phase3/processed/RISK_DRIVER_MAP.csv,analyst_driver,DRV-006,SRC-001,EVD-0013,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,pending_information,owner_reviewed,
